shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH2, 43.625890000000005, 7.04175, 183, 
shape-SH2, 43.62586, 7.041650000000001, 184, 
shape-SH2, 43.625890000000005, 7.041650000000001, 185, 
shape-SH2, 43.625930000000004, 7.041670000000001, 186, 
shape-SH2, 43.62597, 7.04171, 187, 
shape-SH2, 43.62604, 7.041790000000001, 188, 
shape-SH2, 43.62614000000001, 7.04185, 189, 
shape-SH2, 43.626270000000005, 7.041950000000001, 190, 
shape-SH3, 43.62299, 7.071400000000001, 0, 
shape-SH3, 43.622910000000005, 7.07174, 1, 
shape-SH3, 43.62279, 7.072140000000001, 2, 
shape-SH3, 43.622640000000004, 7.07253, 3, 
shape-SH3, 43.62247000000001, 7.07291, 4, 
shape-SH3, 43.62225, 7.073290000000001, 5, 
shape-SH3, 43.622040000000005, 7.073620000000001, 6, 
shape-SH3, 43.62173000000001, 7.073970000000001, 7, 
shape-SH3, 43.62142, 7.074260000000001, 8, 
shape-SH3, 43.62106000000001, 7.07455, 9, 
shape-SH3, 43.62066, 7.0747800000000005, 10, 
shape-SH3, 43.620540000000005, 7.07483, 11, 
shape-SH3, 43.62024, 7.0749200000000005, 12, 
shape-SH3, 43.61994000000001, 7.074990000000001, 13, 
shape-SH3, 43.6197, 7.075030000000001, 14, 
shape-SH3, 43.61932, 7.075030000000001, 15, 
shape-SH3, 43.619020000000006, 7.075, 16, 
shape-SH3, 43.618750000000006, 7.074940000000001, 17, 
shape-SH3, 43.618170000000006, 7.074720000000001, 18, 
shape-SH3, 43.61779000000001, 7.0745700000000005, 19, 
shape-SH3, 43.61753, 7.074490000000001, 20, 
shape-SH3, 43.61742, 7.07441, 21, 
shape-SH3, 43.617360000000005, 7.07432, 22, 
shape-SH3, 43.61732000000001, 7.07422, 23, 
shape-SH3, 43.61733, 7.074110000000001, 24, 
shape-SH3, 43.61733, 7.07401, 25, 
shape-SH3, 43.61733, 7.07392, 26, 
shape-SH3, 43.617290000000004, 7.073790000000001, 27, 
shape-SH3, 43.61719, 7.073650000000001, 28, 
shape-SH3, 43.61715, 7.07361, 29, 
shape-SH3, 43.617090000000005, 7.073600000000001, 30, 
shape-SH3, 43.61703000000001, 7.073580000000001, 31, 
shape-SH3, 43.61697, 7.07359, 32, 
shape-SH3, 43.61688, 7.0736300000000005, 33, 
shape-SH3, 43.616820000000004, 7.073690000000001, 34, 
shape-SH3, 43.61677, 7.073790000000001, 35, 
shape-SH3, 43.61672, 7.07392, 36, 
shape-SH3, 43.61668, 7.07408, 37, 
shape-SH3, 43.616670000000006, 7.074230000000001, 38, 
shape-SH3, 43.616670000000006, 7.074300000000001, 39, 
shape-SH3, 43.616580000000006, 7.07443, 40, 
shape-SH3, 43.616200000000006, 7.074580000000001, 41, 
shape-SH3, 43.61594, 7.074660000000001, 42, 
shape-SH3, 43.615880000000004, 7.0746400000000005, 43, 
shape-SH3, 43.615840000000006, 7.074590000000001, 44, 
shape-SH3, 43.61578, 7.0746, 45, 
shape-SH3, 43.615750000000006, 7.074650000000001, 46, 
shape-SH3, 43.615750000000006, 7.0747100000000005, 47, 
shape-SH3, 43.615770000000005, 7.074770000000001, 48, 
shape-SH3, 43.61585, 7.074800000000001, 49, 
shape-SH3, 43.615970000000004, 7.0747800000000005, 50, 
shape-SH3, 43.616510000000005, 7.0745700000000005, 51, 
shape-SH3, 43.61657, 7.07455, 52, 
shape-SH3, 43.616620000000005, 7.07455, 53, 
shape-SH3, 43.6167, 7.0745700000000005, 54, 
shape-SH3, 43.616710000000005, 7.0746, 55, 
shape-SH3, 43.61674, 7.074660000000001, 56, 
shape-SH3, 43.61685000000001, 7.07476, 57, 
shape-SH3, 43.616960000000006, 7.074790000000001, 58, 
shape-SH3, 43.61708, 7.074750000000001, 59, 
shape-SH3, 43.617180000000005, 7.074660000000001, 60, 
shape-SH3, 43.61724, 7.07453, 61, 
shape-SH3, 43.61731, 7.07432, 62, 
shape-SH3, 43.61733, 7.07406, 63, 
shape-SH3, 43.61732000000001, 7.0738900000000005, 64, 
shape-SH3, 43.61728, 7.07378, 65, 
shape-SH3, 43.61722, 7.07359, 66, 
shape-SH3, 43.617200000000004, 7.073360000000001, 67, 
shape-SH3, 43.617230000000006, 7.07314, 68, 
shape-SH3, 43.617290000000004, 7.0728800000000005, 69, 
shape-SH3, 43.61750000000001, 7.072260000000001, 70, 
shape-SH3, 43.617580000000004, 7.0719, 71, 
shape-SH3, 43.617610000000006, 7.071580000000001, 72, 
shape-SH3, 43.61757, 7.070970000000001, 73, 
shape-SH3, 43.617580000000004, 7.070860000000001, 74, 
shape-SH3, 43.617610000000006, 7.070810000000001, 75, 
shape-SH3, 43.617630000000005, 7.070710000000001, 76, 
shape-SH3, 43.617630000000005, 7.0705800000000005, 77, 
shape-SH3, 43.6176, 7.07052, 78, 
shape-SH3, 43.61764, 7.070390000000001, 79, 
shape-SH3, 43.617720000000006, 7.070110000000001, 80, 
shape-SH3, 43.61784, 7.0696900000000005, 81, 
shape-SH3, 43.61793, 7.0693600000000005, 82, 
shape-SH3, 43.618030000000005, 7.0690800000000005, 83, 
shape-SH3, 43.6182, 7.068720000000001, 84, 
shape-SH3, 43.618320000000004, 7.0685, 85, 
shape-SH3, 43.6186, 7.068020000000001, 86, 
shape-SH3, 43.61905, 7.067310000000001, 87, 
shape-SH3, 43.619490000000006, 7.06662, 88, 
shape-SH3, 43.61979, 7.06613, 89, 
shape-SH3, 43.62019, 7.065510000000001, 90, 
shape-SH3, 43.62073, 7.064620000000001, 91, 
shape-SH3, 43.620830000000005, 7.064220000000001, 92, 
shape-SH3, 43.62089, 7.0640600000000004, 93, 
shape-SH3, 43.620960000000004, 7.064010000000001, 94, 
shape-SH3, 43.62104, 7.06383, 95, 
shape-SH3, 43.62109, 7.063700000000001, 96, 
shape-SH3, 43.621210000000005, 7.0635900000000005, 97, 
shape-SH3, 43.62182000000001, 7.06308, 98, 
shape-SH3, 43.62203, 7.062920000000001, 99, 
shape-SH3, 43.62247000000001, 7.062570000000001, 100, 
shape-SH3, 43.622890000000005, 7.06235, 101, 
shape-SH3, 43.623020000000004, 7.06226, 102, 
shape-SH3, 43.623160000000006, 7.06212, 103, 
shape-SH3, 43.62328, 7.061940000000001, 104, 
